_id,title,author,image,description,bookType,publishedDate,publisher,__v
64c0d7a2a6be87ae506fb968,"With Love, From Cold World",Alicia Thompson,http://books.google.com/books/content?id=ZUSsEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"'An electric, utterly unique workplace romance that burrowed deep into my heart' Rachel Lynn Solomon, author of The Ex Talk Lauren Fox is the bookkeeper for Cold World, a tourist destination that's always a winter wonderland despite being located in humid Orlando, Florida. Sure, it's ranked way below any of the trademarked amusement parks and maybe foot traffic could be better. But it's a fun place to work, even if 'fun' isn't exactly Lauren's middle name. Her coworker Asa Williamson, on the other hand, is all about finding ways to enliven his days at Cold World - whether that means organizing the Secret Santa or teasing Lauren. When the owner asks Lauren and Asa to propose something (anything, really) to raise more revenue, their rivalry heats up as they compete to come up with the best idea. But the situation is more dire than they thought, and it might take these polar opposites working together to save the day. If Asa thought Lauren didn't know how to enjoy herself, he's surprised by how much he enjoys spending time together. And if Lauren thought Asa wasn't serious about anything, she's surprised by how seriously he seems to take her. As Lauren and Asa work to save their beloved wintery spot, they realize the real attraction might be the heat generating between them. Real readers are LOVING With Love, From Cold World: 'One of those wonderful, dreamy romances that I just couldn't put down' 5 star reader review 'Alicia Thompson is back at it with the perfect read... This is a must-read for any romance reader!' 5 star reader review 'This romance was original, witty, touching, and so, so swoony' 5 star reader review 'This book seriously rocked me; please be prepared to have every piece of your heart deconstructed, cleaned, tuned, lovingly polished, and reassembled' 5 star reader review 'Very tender while dealing with tough issues - funny and lighthearted at times too' 5 star reader review",romance,2023-08-03,Random House,0
64c0d7a2a6be87ae506fb96e,My Forbidden Love,Reba Bale,http://books.google.com/books/content?id=jf3JEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"There are just some things you don’t do, like fall in love with your sister’s ex! Jolene never thought she’d fall for her sister’s ex-girlfriend, but when the new neighbor turns out to be the same woman who broke her sister’s heart, she can’t help but feel drawn to her. As she spends time with her new neighbor, they become friends. But can they ever be more? Anna always liked her ex’s sister, but now that they’re becoming friends, she’s realizing she feels a little more than like. Sparks fly every time they're together. Jolene doesn’t want to rock the boat with her sister, but when the passion erupts between them, they’re going to have to figure out how to make things work. Their love might be forbidden, but if feels so right…can they take their relationship to the next level without tearing Jolene’s family apart? “My Forbidden Love” is book ten in the “Friends to Lovers” romantic novella series. Each book in the series is a standalone story featuring an LGBT couple making the leap from friends to lovers and looking for their ""happily ever after"". If you like steamy but sweet romances with lots of snark, download this lesbian romance today. Keywords: Reba Bale, WLW, lesbian, two women, women loving women, women dating women, sapphic, LGBT, LGBTQ, LGBTQIA, romance, contemporary, friends to lovers, enemies to lovers, forced proximity, sister's ex, boss, best friend, sister, urban, action & adventure, comedy, humor, dominant, spank, spanking, second chance, midlife, seasoned, later in life, over thirty, love, short read, series, quick read",romance,2023-07-14,Reba Bale,0
64c0d7e337ccdb7c552157b7,Sinful Duty: A steamy billionaire romance,Juliette N. Banks,http://books.google.com/books/content?id=SyddEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Will he outwit his blackmailer or prioritize his heart’s desire? New York billionaire, Daniel Dufort, is being blackmailed into marriage by a US senator. He’ll do whatever it takes to protect his family dynasty, including recruiting a private security company full of former black ops. Marriage was never on the cards for him and he’s not about to be coerced into it. Then Daniel meets Harper, and what starts as a sexy distraction soon ends with him questioning all his priorities. Steamy romance author Harper Kane is in Hawaii for business. She has zero interest in a holiday romance, especially not with wealthy, arrogant, and—damn it—gorgeous Daniel Dufort. Passion erupts between them, but Harper soon discovers his heartbreaking secret and how deceit truly feels. Sinful Duty is the first book in the Dufort Dynasty series —a steamy contemporary romance, appealing to readers who love fated mates, billionaire romance, and sizzling hot holiday romances with a twist. ﻿Dufort Dynasty reading order: Sinful Duty (1) FREE Forbidden Touch (2) Total Possession (3) Desire Unbound (4) ""I enjoyed the heck out of this book. Love it so much. I would rate it over 10 star if Amazon would let me!"" - Rose G ""This is 100% my favorite book from you so far. You can write some damn good contemporary romance! So a 5-star for sure! If 6 stars were a thing I'd do that!"" - Taylor D ""It's very steamy! I loved how Daniel brought Harper out of her shell. Super hot! Just glad my eldest wasn't reading over my shoulder. LOL."" - H Brown Maddox Keywords: billionaire, ceo, office, alpha strong heroine, vampire romance, soul mates, fated mates, instalove, romance novel, sexy book, sexy romance book, steamy romance novel, friends to lover, mature heroine romance, alpha hero reads, military romance, instant love, romcom, romantic suspense, office romance, holiday romance, New York romance, enemies to lovers, friends to lovers, alpha hero, alphahole, alpha hole, rejected mates, adventure romance, action romance series, military, military heroes, spicy romance, forbidden lovers, billionaire romance, five star romance, hot reads, mistaken mate, possessive heroes, dominant heroes, page-turner romance, sexy uniform, author romance, writer, danger, secret lover, Hawaii romance, tropical romance, romantic love story, passionate romance, sexy villains, mafia, bad boy romance, MC romance, dark romance, bdsm, taboo romance, billionaire, bad boy, love books, love stories, new adult, holiday, romantic novels, sexually romantic books, guaranteed HEA, no cliffhangers, happily ever after, bestseller, bestselling author If you love these authors, you’ll enjoy this series: Julia Kent, TL Swan, Sierra Rose, Meghan Quinn, Elizabeth O’Roark, Ava Gray, J.T. Geissinger, Ava Harrison, Melanie Harlow, Kat T. Masen, Eva Winners, Marni Mann, Ivy Smoak, Michelle Heard, Lucy Darling, Monica Murphy, Layla Hagen, Pippa Grant, Carly Flynn, K.Bromberg, Lucy Score, Raylin Marks, Lily Gold, Penelope Sky, Bella J, Claire Kingsley, Eva Winners, Colleen Hoover, Louise Bay, Lucy Score, Ana Huang, Sara Cate, Olivia Hayle, Max Monroe, Tia Louise, Laurelin Paige, Carrie Ann Ryan, Lisa Renee Jones, Skye Warren, Willow Winters, K. A. LINDE, Shayla Black, Piper Lawson, Cadence Keys, Lauren Blakely.",romance,2022-03-08,Juliette N. Banks,0
64c0d7e337ccdb7c552157b9,Love & Other Disasters,Anita Kelly,http://books.google.com/books/content?id=WasuEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The first openly nonbinary contestant on America's favourite cooking show falls for their clumsy competitor in this delicious romantic comedy debut! 'Sweet and sexy and wholly delicious. I'm head over heels for these two delightful disasters . . . Anita Kelly writes with tremendous warmth and care, and these pages shine with joy' Rachel Lynn Solomon 'A nonbinary protagonist in a mainstream romance is cause for excitement and the characters spark with chemistry. The heartwarming result will leave readers eager for more from Kelly' Publishers Weekly Early readers are giving Love & Other Disasters 5 stars! 'This book had so many great elements that it's no surprise I fell absolutely head over heels for it . . . the unabashed queerness in this book made my heart so happy . . . there was so much joy in this book that had me smiling from ear to ear' 'Funny, uplifting, true to life, relatable, and cheerful. If you need cheering up this is the perfect book for you' 'Such a fun read!' Perfect for fans of Red, White and Royal Blue and A Sweet Mess. ............................................................................................. Every recipe needs a little chemistry . . . Recently divorced Dahlia Woodson is ready to reinvent herself and she's found the perfect opportunity: the hit cooking competition show Chef's Special. Falling flat on her face on the first day is admittedly not the best start, but Dahlia isn't going to let it mess up her focus. London Parker is also there to win. As the first non-binary contestant on Chef's Special, they have a lot to prove, and they have enough on their mind without being distracted by the pretty contestant who crashed into them on Day One and hasn't really stopped talking since. After filming a few episodes, Dahlia and London grow closer and things get a little steamy as they spend more time together outside of the show. Suddenly winning isn't as important as either of them thought, but when their relationship starts to feel the heat both in and out of the kitchen, Dahlia and London realise that love doesn't always follow a recipe. ............................................................................................. Raves for Love & Other Disasters! 'Wildly charming, exquisitely vibrant, and achingly tender . . . I can't wait to buy it for everyone I've ever met' Rosie Danan 'With only one book, Anita Kelly has landed among my all-time favorite authors' Meryl Wilsner 'Anita Kelly has the perfect recipe for romance . . . I didn't want it to end and I'm so hungry for more' Ruby Barrett",romance,2022-01-18,Hachette UK,0
64c0d7e337ccdb7c552157bb,Finally Fell,Elena Aitken,http://books.google.com/books/content?id=uahYEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"An office romance is never a good idea. Especially with a man like him. But who said anything about romance? This is just fun and games…until it isn't. Just over forty years old, and I’ve always managed just fine without a relationship—even a fake one, thank you very much. My mother taught me well—love is nothing but a myth and it certainly doesn’t pay the bills. My career has always been my focus, and it hasn’t let me down yet. But when my friends challenge me to have a little sexy fun with their silly go-for-it pact, I can’t seem to stop myself from asking the playboy billionaire CEO, Trent Thomas to play along. Sinfully sexy, the man sends thrills through me with only the tiniest touch. Imagine what could happen behind closed doors! Of course, he’s game to help me out, with one condition… I must agree to listen to him—whatever that means. It’s not long before I find out exactly what that means and my carefully constructed Ice Queen walls begin to melt with the heat of our little no-strings arrangement. I’m going to have to work overtime to keep them in place. After all, without those walls to protect me, I might have to finally face what I’ve been hiding from all these years. Maybe my mother was wrong. Maybe love isn’t just a myth. Maybe there's more. But if there is, do I really want it? And even if I do…does he?",romance,2022-01-11,Elena Aitken,0
64c0d7e337ccdb7c552157bd,Amor Actually,Adriana Herrera,http://books.google.com/books/content?id=QxBIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Nochebuena. One Party. Nine Happily Ever Afters. It’s Christmas Eve in New York City, when anything is possible. For these couples, it’s the season to find true love. From second chances, big leaps, missed connections, and reconnections, this charming collection celebrates the spirit of the holidays and delivers nine perfect HEAs. From seven acclaimed and bestselling Latina authors—Zoey Castile, Alexis Daria, Adriana Herrera, Diana Muñoz Stewart, Priscilla Oliveras, Sabrina Sol, and Mia Sosa—comes a holiday romance collection like never before. Make the Yuletide Gay • Adriana Herrera After a string of broken engagements, an international Latin Pop Star finds love in her sexy and constant manager. Days before her big live holiday special, Vivi wonders if the woman of her dreams could finally be hers. Only Yours • Sabrina Sol The Mayor of New York embarks on a Christmas Eve search to find the woman he loves before she gets away. Meet Me Under the Mistletoe • Priscilla Oliveras Challenged by his friends to find a plus one to Nochebuena dinner or else, widower Hector Gutierrez isn’t sure he’s still got any good moves left. That is until he strikes the right chord with his son’s music teacher, Cristina. All I Want for Nochebuena • Alexis Daria When sparks fly between adult film stars Honey and Julie, Honey must work up the courage to invite Julie to her family’s holiday party or risk losing what she really wants for Nochebuena—a chance at true love. Santa’s Eager Little Helper • Mia Sosa Sarita’s plan to confess her crush on a coworker goes awry when she’s tasked with playing the Sexy Elf to his grumpy Santa. Will she seize the opportunity to make Carlos’s naughty list, or will she spend another Nochebuena alone? The Nochebuena Dating Dare • Diana Muñoz Stewart Eneida Lucero takes a second chance on love with the handsome musical director at her school—even if it means causing some Nochebuena drama with her ex-husband and familia. Love in Spanglish • Zoey Castile A heartbroken romance writer gets snowed in with a novel-worthy hero who may just make her believe in love again. To Us, You Are Perfect • Alexis Daria & Adriana Herrera Newlyweds Pasquale and Yamilette’s Christmas is just short of perfect. The missing piece is their best friend Marcelo, who has loved them from afar for years. This Nochebuena, they’ll finally complete their happily ever after. The Great Holiday Escape • Zoey Castile Gigi is always on the hustle, making sure her little sister has everything she needs including a big Christmas Eve fiesta with all their friends and family. That night, Gigi receives an all-expenses-paid trip to a luxe South Beach weekend where not one, but two beautiful strangers steal her heart.",romance,2021-12-07,"Adriana Herrera Publishing, LLC",0
64c0d7e437ccdb7c552157bf,Hot Nanny Next Door,Cathryn Fox,http://books.google.com/books/content?id=vZdKEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"My go to author for sexy romance - Lauren Blakely, #1 NYT'S Bestselling Author No way was I going to marry some guy to bring two rivalling crime families together. I was not a pawn, and my virginity was not for sale. That’s why I snuck away, and took a nanny position in a nice neighborhood. The next thing I knew, I was all tangled up in another position—with the hot millionaire next door. Not my smartest move. Not when I knew it could put him and his son in danger. We were strangers, but that didn’t stop me from giving him…everything. For the first time in my life I felt free, until danger tapped me on the shoulder. That’s when I realized I was in trouble… And that falling for the hot neighbor was going to cost more than my heart.",romance,2021-12-07,Cathryn Fox,0
64c0d7e437ccdb7c552157c1,Santa's Claws,Rose Bak,http://books.google.com/books/content?id=-tlKEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"This year Santa is getting a Christmas present…a brand new mate! Tony is transitioning back to civilian life after twenty years in the military and trying to figure out his next steps. When his mom signs him up to play Santa at Greysden's annual holiday festival, he's not happy about it. After so many years away from his family, he's lost his love of the holiday, and the last thing the grumpy wolf wants to do is spread Christmas cheer. Marissa just moved to town, looking for a fresh start to heal her broken heart. When a growly Santa tracks her down and says he's her fated mate, she wonders if he's got some kind of brain injury. Humans don't turn into wolves, right? Even crazier…falling in love with someone she just met. But is it real? Or just a Christmas romance? About the ""Shifters for the Holidays"" series: The shifter town of Greysden is gearing up for the holidays and some of its sexiest residents are finally finding their true mates. The road to love isn't easy, but with a little help from fate and some nosy small-town matchmakers, there's a guaranteed happily ever after. If you love short and steamy standalone romances with curvy women and growly shifter men who fall fast and hard, this is the holiday series for you. Download your copy of this instalove Christmas romance today!",romance,2021-11-12,Rose Bak,0
64c0d7e437ccdb7c552157c3,All the Feels,Olivia Dade,http://books.google.com/books/content?id=qxzpDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"'An absolutely witty, swoon worthy behind the scenes romp! Delightful from beginning to end!' Julie Murphy, No.1 New York Times bestselling author of Dumplin' Olivia Dade returns with another utterly charming romantic comedy about a devil-may-care actor - who cares more than anyone knows - and the no-nonsense woman hired to keep him in line. Alexander Woodroe has it all. Charm. Wealth. A starring role on the biggest show on TV. But the showrunners have wrecked his character, he's hounded by old demons and his future remains uncertain. When all that reckless emotion explodes into a bar fight, the tabloids and public agree: his star is falling. Enter Lauren, the former therapist hired to keep him in line. Compared to her previous work, watching over a handsome but impulsive actor shouldn't be especially difficult. But the more time she spends with Alex, the harder it is to hold on to her professionalism, and her heart . . . When another scandal lands him in major hot water, and costs Lauren her job, Alex becomes determined to keep his impossibly stubborn and extremely endearing minder in his life any way he can. On a road trip up the California coast together, he intends to show her exactly what a falling star will do to catch the woman he loves . . . Praise for Olivia Dade 'I adore All the Feels. This slow burn romance had me falling in love every step of the way' Meryl Wilsner, author of Something to Talk About 'All the Feels leaves you swooning and eager for more!' Denise Williams, author of How to Fail at Flirting 'Joyful, clever and full of heart . . . All the Feels is all the things I love about romance' Rachel Lynn Solomon, national bestselling author of The Ex Talk 'Whip-smart dialogue, scorching chemistry, and side-splitting humour . . . This author is an absolute gem!' Mia Sosa, USA Today bestselling author of The Worst Best Man 'Hilarious and poignant at the same time' Cat Sebastian, author of The Queer Principles of Kit Webb 'Olivia Dade once again delivers a book as sexy and charming as it is cathartic. I adored All the Feels and can't wait to see what Dade writes next' Jessie Mihalik, author of Chaos Reigning '[All the Feels] weaves in sharp wit and dry humour even as it tugs at the reader's heartstrings . . . A consistently entertaining and often insightful romance' Kirkus Reviews (starred review) 'Olivia Dade writes with such compassion and kindness for her characters, and in the process, makes you want to live in the world she creates' Jenny Holiday, USA Today bestselling author 'With richly drawn characters you'll love to root for, Olivia Dade's books are a gem of the genre - full of humour, heart, and heat' Kate Clayborn, author of Love Lettering",romance,2021-10-26,Hachette UK,0
64c0d7e437ccdb7c552157c5,Women´s Secrets,Misha Quinn,http://books.google.com/books/content?id=XHBIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Embark on a heartfelt journey alongside three remarkable women, Ellen, Betty, and Lori, as they navigate the twists and turns of life in the captivating novella Women's Secrets. This delightful prequel introduces the enchanting Sunset Lake Club series, which chronicles women's lives near and over fifty, exploring the complexities of love, friendship, and the uncharted adventures that await them. While Women's Secrets may not feature a central romance or a traditional happily-ever-after, it sets the stage for the series that follows, delving into the lives of these remarkable women as they approach the milestone of fifty. Will their journeys be smooth sailing, or will they encounter surprises, love, and amazing adventures that defy age? Readers have praised the story, finding inspiration in the bonds forged between these women as they break free from monotony and discontent. With vulnerability and acceptance, Ellen, Betty, and Lori discover their tribe, embarking on a transformative journey that alters the course of their futures. Prepare to be captivated by their stories and celebrate their triumphs! Within the Sunset Lake Club series, you will witness the boundless possibilities that await during the second half of your life. Uncover the hidden secrets that shape these women's lives and discover the profound strength of lifelong friendships. Immerse yourself in love stories that span enemies-to-lovers, second chances at love, opposites attract friends-to-lovers, and other delightful tropes that will tug at your heartstrings. Anticipate heartwarming conclusions and a renewed sense of hope as these extraordinary women navigate the complexities of life, love, and self-discovery. The series promises to offer an uplifting exploration of the power of friendship, the resilience of the human spirit, and the unwavering pursuit of happiness. Indulge in the captivating Sunset Lake Club series, a collection of sweet, later-in-life contemporary romances illuminating the experiences of women who, at a mature age, embark on a quest to find their happiness, defying societal expectations and embracing the true essence of life. Sunset Lake Club Series: Women's Secrets (Prequel) Anything Can Happen Our Time to Love Love is Everything - Coming 2023 Immerse yourself in these enchanting tales celebrating women's strength, resilience, and indomitable spirit, navigating life's most profound chapters. Join Ellen, Betty, Lori, and their remarkable companions as they uncover the transformative power of love, friendship, and self-discovery in the Sunset Lake Club series.",romance,2021-10-14,Misha Quinn,0
64c0d7e537ccdb7c552157c7,The Billionaire’s Secret,Meghann Whistler,http://books.google.com/books/content?id=7N9BEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Stranded with the woman of his dreams... but will his big secret break her heart? Winner of the Contemporary Romance Category of the Selah Awards! When Ryan Lawson’s business partners force him to go on a wilderness retreat to come to terms with a shocking diagnosis, the last thing on Ryan’s mind is romance. But when he’s stranded in the woods with a sweet young event planner, all thoughts of business take a back seat to her girl-next-door appeal. Fresh off a bad breakup, Zara Georgopoulos comes to Vermont to help her terminally ill mom work through her bucket list—not fall in love with a man who’s the exact opposite of her usual type. But when Ryan starts working his way into her heart with his kindness and generosity, she needs to make a decision: Trust the biotech billionaire not to walk all over her, or go back to guarding her heart. Stuck in the wilds of Vermont, they forge a tenuous connection. When Ryan finally shares the truth about his illness, will it bring them closer together . . . or shatter Zara’s trust in him for good? Inspired by 2 Corinthians 12:9, The Billionaire’s Secret is a sweet inspirational romance with a swoony hero, LOTS of entertaining banter, and a strong Christian message. Download your copy today! *** What Readers Are Saying About This Book... ❤️ “A sweet story of how God’s love gives hope even in the hard times.” —Terri, Goodreads ❤️ “I never considered a book about billionaires could be a book of substance and depth, but I was totally wrong!” —Tracey, Goodreads ❤️ “A great read that will bring a smile to your face and love to your heart!” —Elaine, Goodreads ❤️ “Warm, inspiring, romantic. Loved the characters and the twists in the story.” —Cathleen, Goodreads ❤️ “A sweet, uplifting story of finding love in the most unexpected circumstance.” —Sam, Goodreads ❤️ “Loved this story! Read it in one sitting. Just an all around good read.” —Anne, Goodreads ❤️ “Billionaire romances are not my thing usually, but Ryan is not your typical billionaire. His character is layered and relatable.” —Beth, Goodreads ❤️ “A sweet engaging love story that made me laugh out loud at times.” —Nicole, Goodreads ❤️ “The way the main characters worked through their differences of opinion and their issues was realistic and inspiring.” —RD, Goodreads ❤️ “Lots of sweet swoony romance in down to earth, grounded relationships.” —W, Goodreads ❤️ “I thoroughly enjoyed this quick, engaging, clean romance.” —Lynette, Goodreads ❤️ “The romance between the hero and heroine was very sweet and well paced.” —Megan, Goodreads ❤️ “This book is very realistic & inspirational. I didn’t want to put it down.” —Chris, Goodreads ❤️ “I loved that Ryan and Zara were both givers of themselves and cared about others so passionately. They wanted to walk out their Christian faith.” —Cheryl, Goodreads ❤️ “This was a fabulous read.” —Melissa T, Goodreads ❤️ “A sweet romantic book with relatable characters.” —Allyson, Goodreads ❤️ “Ryan was such a humble, down-to-earth, wealthy guy that I couldn’t wait to see how his happily ever after was going to work out for him.” —Lisa, Goodreads ❤️ “A positive story filled with romance and wonderful characters.” —Delphia, Goodreads ❤️ “Meghann Whistler’s writing style is so good, I felt like the characters were people I knew.” —Judi, Goodreads ❤️ “Such a sweet, heartwarming book.” —Jessica, Goodreads ❤️ “I read it in one day... I bet you will too!” —Heather, Goodreads ❤️ “The author’s attention to character details is amazing. She truly makes you want to dive into the story and keep reading until the end.” —Melissa, Goodreads ❤️ “A sweet, well-written book filled with love, family, and inspiration. I loved it. You will too.” —Anna, Goodreads *** Topics: Christian fiction, Christian romance, inspirational romance, clean romance, sweet romance, clean and wholesome romance, contemporary romance, billionaire romance, heartwarming novel, uplifting read, Hallmark movie-style love story, swoony rich romantic hero, HEA, witty banter, entertaining dialogue, romance fiction, happily ever after, good guy hero, romance books, emotional romance, autoimmune disorder, inspirational fiction, 2 Corinthians 12:9, clean romance novels for women, a heartwarming story about a man, good Christian man, determined hero gets the girl, fun flirty stories Perfect for fans of: Laurel Blount, Janet Tronstad, Patricia Johns, Lisa Carter, Tina Radcliffe, Lee Tobin McClain, Melissa Tagg, Linda Goodnight, Ruth Logan Herne, Nicole Deese, Hallee Bridgeman, Lois Richer, Jillian Hart, Kathryn Springer, Arlene James, Liz Isaacson, Evangeline Kelly, Emma St. Clair, Melissa Storm, Melissa McClone, Becky Wade, Lorana Hoopes, Mindy Obenhaus, Lisa Jordan, Jill Weatherholt, Belle Calhoun, Jill Lynn, Jill Kemerer, Brenda Minton, Allie Pleiter, Renee Ryan, Jolene Navarro, Myra Johnson, Deb Kastner, Shannon Taylor Vannatter, Danica Favorite, Susan May Warren, Courtney Walsh, Suzanne Woods Fisher",romance,2021-10-11,Meghann Whistler,0
